State,lat,long,Year,count,Age Group
Alabama (01),-85.4403794,32.6090979,1999,198,45-49 years
Alabama (01),-85.4403794,32.6090979,1999,89,50-54 years
Alabama (01),-85.4403794,32.6090979,1999,147,55-59 years
Alabama (01),-85.4403794,32.6090979,1999,35,60-64 years
Alabama (01),-85.4403794,32.6090979,1999,64,65-69 years
Alabama (01),-85.4403794,32.6090979,1999,90,70-74 years
Alabama (01),-85.4403794,32.6090979,1999,45,75-79 years
Alabama (01),-85.4403794,32.6090979,1999,317,80-84 years
Alabama (01),-85.4403794,32.6090979,1999,616,85+ years
Alabama (01),-85.4403794,32.6090979,2000,257,45-49 years
Alabama (01),-85.4403794,32.6090979,2000,32,50-54 years
Alabama (01),-85.4403794,32.6090979,2000,415,55-59 years
Alabama (01),-85.4403794,32.6090979,2000,129,60-64 years
Alabama (01),-85.4403794,32.6090979,2000,150,65-69 years
Alabama (01),-85.4403794,32.6090979,2000,484,70-74 years
Alabama (01),-85.4403794,32.6090979,2000,33,75-79 years
Alabama (01),-85.4403794,32.6090979,2000,87,80-84 years
Alabama (01),-85.4403794,32.6090979,2000,37,85+ years
Alabama (01),-85.4403794,32.6090979,2000,181,45-49 years
Alabama (01),-85.4403794,32.6090979,2000,480,50-54 years
Alabama (01),-85.4403794,32.6090979,2000,25,55-59 years
Alabama (01),-85.4403794,32.6090979,2000,194,60-64 years
Alabama (01),-85.4403794,32.6090979,2000,222,65-69 years
Alabama (01),-85.4403794,32.6090979,2000,63,70-74 years
Alabama (01),-85.4403794,32.6090979,2000,25,75-79 years
Alabama (01),-85.4403794,32.6090979,2000,131,80-84 years
Alabama (01),-85.4403794,32.6090979,2000,100,85+ years
Alabama (01),-85.4403794,32.6090979,2000,30,60-64 years
Alabama (01),-85.4403794,32.6090979,2000,549,65-69 years
Alabama (01),-85.4403794,32.6090979,2000,93,70-74 years
Alabama (01),-85.4403794,32.6090979,2000,19,75-79 years
Alabama (01),-85.4403794,32.6090979,2001,363,45-49 years
Alabama (01),-85.4403794,32.6090979,2001,133,50-54 years
Alabama (01),-85.4403794,32.6090979,2001,51,55-59 years
Alabama (01),-85.4403794,32.6090979,2001,267,60-64 years
Alabama (01),-85.4403794,32.6090979,2001,122,65-69 years
Alabama (01),-85.4403794,32.6090979,2001,74,70-74 years
Alabama (01),-85.4403794,32.6090979,2001,82,75-79 years
Alabama (01),-85.4403794,32.6090979,2001,84,80-84 years
Alabama (01),-85.4403794,32.6090979,2001,31,85+ years
Alabama (01),-85.4403794,32.6090979,2001,110,45-49 years
Alabama (01),-85.4403794,32.6090979,2001,98,50-54 years
Alabama (01),-85.4403794,32.6090979,2001,191,55-59 years
Alabama (01),-85.4403794,32.6090979,2001,148,60-64 years
Alabama (01),-85.4403794,32.6090979,2001,54,65-69 years
Alabama (01),-85.4403794,32.6090979,2001,108,70-74 years
Alabama (01),-85.4403794,32.6090979,2001,39,75-79 years
Alabama (01),-85.4403794,32.6090979,2001,46,80-84 years
Alabama (01),-85.4403794,32.6090979,2001,57,85+ years
Alabama (01),-85.4403794,32.6090979,2002,23,45-49 years
Alabama (01),-85.4403794,32.6090979,2002,156,50-54 years
Alabama (01),-85.4403794,32.6090979,2002,429,55-59 years
Alabama (01),-85.4403794,32.6090979,2002,190,60-64 years
Alabama (01),-85.4403794,32.6090979,2002,20,65-69 years
Alabama (01),-85.4403794,32.6090979,2002,303,70-74 years
Alabama (01),-85.4403794,32.6090979,2002,124,75-79 years
Alabama (01),-85.4403794,32.6090979,2002,100,80-84 years
Alabama (01),-85.4403794,32.6090979,2002,319,85+ years
Alabama (01),-85.4403794,32.6090979,2002,22,45-49 years
Alabama (01),-85.4403794,32.6090979,2002,93,50-54 years
Alabama (01),-85.4403794,32.6090979,2002,23,55-59 years
Alabama (01),-85.4403794,32.6090979,2002,114,60-64 years
Alabama (01),-85.4403794,32.6090979,2002,417,65-69 years
Alabama (01),-85.4403794,32.6090979,2002,22,70-74 years
Alabama (01),-85.4403794,32.6090979,2002,136,75-79 years
Alabama (01),-85.4403794,32.6090979,2002,162,80-84 years
Alabama (01),-85.4403794,32.6090979,2002,41,85+ years
Alabama (01),-85.4403794,32.6090979,2003,28,45-49 years
Alabama (01),-85.4403794,32.6090979,2003,18,50-54 years
Alabama (01),-85.4403794,32.6090979,2003,21,55-59 years
Alabama (01),-85.4403794,32.6090979,2003,58,60-64 years
Alabama (01),-85.4403794,32.6090979,2003,22,65-69 years
Alabama (01),-85.4403794,32.6090979,2003,16,70-74 years
Alabama (01),-85.4403794,32.6090979,2003,23,75-79 years
Alabama (01),-85.4403794,32.6090979,2003,16,80-84 years
Alabama (01),-85.4403794,32.6090979,2003,39,85+ years
Alabama (01),-85.4403794,32.6090979,2003,40,45-49 years
Alabama (01),-85.4403794,32.6090979,2003,16,50-54 years
Alabama (01),-85.4403794,32.6090979,2003,34,55-59 years
Alabama (01),-85.4403794,32.6090979,2003,21,60-64 years
Alabama (01),-85.4403794,32.6090979,2003,25,65-69 years
Alabama (01),-85.4403794,32.6090979,2003,17,70-74 years
Alabama (01),-85.4403794,32.6090979,2003,43,75-79 years
Alabama (01),-85.4403794,32.6090979,2003,39,80-84 years
Alabama (01),-85.4403794,32.6090979,2003,37,85+ years
Alabama (01),-85.4403794,32.6090979,2003,24,65-69 years
Alabama (01),-85.4403794,32.6090979,2003,123,70-74 years
Alabama (01),-85.4403794,32.6090979,2003,31,75-79 years
Alabama (01),-85.4403794,32.6090979,2004,35,45-49 years
Alabama (01),-85.4403794,32.6090979,2004,29,50-54 years
Alabama (01),-85.4403794,32.6090979,2004,21,55-59 years
Alabama (01),-85.4403794,32.6090979,2004,32,60-64 years
Alabama (01),-85.4403794,32.6090979,2004,20,65-69 years
Alabama (01),-85.4403794,32.6090979,2004,64,70-74 years
Alabama (01),-85.4403794,32.6090979,2004,63,75-79 years
Alabama (01),-85.4403794,32.6090979,2004,19,80-84 years
Alabama (01),-85.4403794,32.6090979,2004,17,85+ years
Alabama (01),-85.4403794,32.6090979,2004,46,45-49 years
Alabama (01),-85.4403794,32.6090979,2004,52,50-54 years
Alabama (01),-85.4403794,32.6090979,2004,16,55-59 years
Alabama (01),-85.4403794,32.6090979,2004,55,60-64 years
Alabama (01),-85.4403794,32.6090979,2004,17,65-69 years
Alabama (01),-85.4403794,32.6090979,2004,31,70-74 years
Alabama (01),-85.4403794,32.6090979,2004,76,75-79 years
Alabama (01),-85.4403794,32.6090979,2004,69,80-84 years
Alabama (01),-85.4403794,32.6090979,2004,37,85+ years
Alabama (01),-85.4403794,32.6090979,2005,17,45-49 years
Alabama (01),-85.4403794,32.6090979,2005,36,50-54 years
Alabama (01),-85.4403794,32.6090979,2005,195,55-59 years
Alabama (01),-85.4403794,32.6090979,2005,59,60-64 years
Alabama (01),-85.4403794,32.6090979,2005,34,65-69 years
Alabama (01),-85.4403794,32.6090979,2005,22,70-74 years
Alabama (01),-85.4403794,32.6090979,2005,50,75-79 years
Alabama (01),-85.4403794,32.6090979,2005,24,80-84 years
Alabama (01),-85.4403794,32.6090979,2005,20,85+ years
Alabama (01),-85.4403794,32.6090979,2005,33,45-49 years
Alabama (01),-85.4403794,32.6090979,2005,84,50-54 years
Alabama (01),-85.4403794,32.6090979,2005,101,55-59 years
Alabama (01),-85.4403794,32.6090979,2005,29,60-64 years
Alabama (01),-85.4403794,32.6090979,2005,36,65-69 years
Alabama (01),-85.4403794,32.6090979,2005,75,70-74 years
Alabama (01),-85.4403794,32.6090979,2005,80,75-79 years
Alabama (01),-85.4403794,32.6090979,2005,19,80-84 years
Alabama (01),-85.4403794,32.6090979,2005,72,85+ years
Alabama (01),-85.4403794,32.6090979,2005,28,75-79 years
Alabama (01),-85.4403794,32.6090979,2006,36,45-49 years
Alabama (01),-85.4403794,32.6090979,2006,111,50-54 years
Alabama (01),-85.4403794,32.6090979,2006,18,55-59 years
Alabama (01),-85.4403794,32.6090979,2006,101,60-64 years
Alabama (01),-85.4403794,32.6090979,2006,20,65-69 years
Alabama (01),-85.4403794,32.6090979,2006,63,70-74 years
Alabama (01),-85.4403794,32.6090979,2006,17,75-79 years
Alabama (01),-85.4403794,32.6090979,2006,38,80-84 years
Alabama (01),-85.4403794,32.6090979,2006,227,85+ years
Alabama (01),-85.4403794,32.6090979,2006,71,40-44 years
Alabama (01),-85.4403794,32.6090979,2006,38,45-49 years
Alabama (01),-85.4403794,32.6090979,2006,23,50-54 years
Alabama (01),-85.4403794,32.6090979,2006,65,55-59 years
Alabama (01),-85.4403794,32.6090979,2006,27,60-64 years
Alabama (01),-85.4403794,32.6090979,2006,21,65-69 years
Alabama (01),-85.4403794,32.6090979,2006,16,70-74 years
Alabama (01),-85.4403794,32.6090979,2006,108,75-79 years
Alabama (01),-85.4403794,32.6090979,2006,118,80-84 years
Alabama (01),-85.4403794,32.6090979,2006,20,85+ years
Alabama (01),-85.4403794,32.6090979,2007,47,45-49 years
Alabama (01),-85.4403794,32.6090979,2007,72,50-54 years
Alabama (01),-85.4403794,32.6090979,2007,81,55-59 years
Alabama (01),-85.4403794,32.6090979,2007,16,60-64 years
Alabama (01),-85.4403794,32.6090979,2007,111,65-69 years
Alabama (01),-85.4403794,32.6090979,2007,42,70-74 years
Alabama (01),-85.4403794,32.6090979,2007,45,75-79 years
Alabama (01),-85.4403794,32.6090979,2007,133,80-84 years
Alabama (01),-85.4403794,32.6090979,2007,24,85+ years
Alabama (01),-85.4403794,32.6090979,2007,115,45-49 years
Alabama (01),-85.4403794,32.6090979,2007,17,50-54 years
Alabama (01),-85.4403794,32.6090979,2007,60,55-59 years
Alabama (01),-85.4403794,32.6090979,2007,16,60-64 years
Alabama (01),-85.4403794,32.6090979,2007,25,65-69 years
Alabama (01),-85.4403794,32.6090979,2007,235,70-74 years
Alabama (01),-85.4403794,32.6090979,2007,46,75-79 years
Alabama (01),-85.4403794,32.6090979,2007,36,80-84 years
Alabama (01),-85.4403794,32.6090979,2007,20,85+ years
Alabama (01),-85.4403794,32.6090979,2007,55,60-64 years
Alabama (01),-85.4403794,32.6090979,2007,23,65-69 years
Alabama (01),-85.4403794,32.6090979,2007,19,70-74 years
Alabama (01),-85.4403794,32.6090979,2007,88,80-84 years
Alabama (01),-85.4403794,32.6090979,2008,116,45-49 years
Alabama (01),-85.4403794,32.6090979,2008,17,50-54 years
Alabama (01),-85.4403794,32.6090979,2008,31,55-59 years
Alabama (01),-85.4403794,32.6090979,2008,80,60-64 years
Alabama (01),-85.4403794,32.6090979,2008,69,65-69 years
Alabama (01),-85.4403794,32.6090979,2008,124,70-74 years
Alabama (01),-85.4403794,32.6090979,2008,44,75-79 years
Alabama (01),-85.4403794,32.6090979,2008,45,80-84 years
Alabama (01),-85.4403794,32.6090979,2008,110,85+ years
Alabama (01),-85.4403794,32.6090979,2008,24,45-49 years
Alabama (01),-85.4403794,32.6090979,2008,103,50-54 years
Alabama (01),-85.4403794,32.6090979,2008,16,55-59 years
Alabama (01),-85.4403794,32.6090979,2008,28,60-64 years
Alabama (01),-85.4403794,32.6090979,2008,21,65-69 years
Alabama (01),-85.4403794,32.6090979,2008,230,70-74 years
Alabama (01),-85.4403794,32.6090979,2008,28,75-79 years
Alabama (01),-85.4403794,32.6090979,2008,17,80-84 years
Alabama (01),-85.4403794,32.6090979,2008,41,85+ years
Alabama (01),-85.4403794,32.6090979,2008,24,60-64 years
Alabama (01),-85.4403794,32.6090979,2008,27,65-69 years
Alabama (01),-85.4403794,32.6090979,2008,63,70-74 years
Alabama (01),-85.4403794,32.6090979,2008,71,75-79 years
Alabama (01),-85.4403794,32.6090979,2008,17,80-84 years
Alabama (01),-85.4403794,32.6090979,2009,50,45-49 years
Alabama (01),-85.4403794,32.6090979,2009,38,50-54 years
Alabama (01),-85.4403794,32.6090979,2009,74,55-59 years
Alabama (01),-85.4403794,32.6090979,2009,30,60-64 years
Alabama (01),-85.4403794,32.6090979,2009,29,65-69 years
Alabama (01),-85.4403794,32.6090979,2009,92,70-74 years
Alabama (01),-85.4403794,32.6090979,2009,74,75-79 years
Alabama (01),-85.4403794,32.6090979,2009,22,80-84 years
Alabama (01),-85.4403794,32.6090979,2009,148,85+ years
Alabama (01),-85.4403794,32.6090979,2009,24,45-49 years
Alabama (01),-85.4403794,32.6090979,2009,40,50-54 years
Alabama (01),-85.4403794,32.6090979,2009,19,55-59 years
Alabama (01),-85.4403794,32.6090979,2009,18,60-64 years
Alabama (01),-85.4403794,32.6090979,2009,29,65-69 years
Alabama (01),-85.4403794,32.6090979,2009,43,70-74 years
Alabama (01),-85.4403794,32.6090979,2009,31,75-79 years
Alabama (01),-85.4403794,32.6090979,2009,22,80-84 years
Alabama (01),-85.4403794,32.6090979,2009,53,85+ years
Alabama (01),-85.4403794,32.6090979,2009,22,50-54 years
Alabama (01),-85.4403794,32.6090979,2009,39,55-59 years
Alabama (01),-85.4403794,32.6090979,2009,30,60-64 years
Alabama (01),-85.4403794,32.6090979,2009,71,65-69 years
Alabama (01),-85.4403794,32.6090979,2009,23,70-74 years
Alabama (01),-85.4403794,32.6090979,2009,22,75-79 years
Alabama (01),-85.4403794,32.6090979,2009,18,80-84 years
